   spec_id                                kic             teff          err_teff           logg          err_logg        feh            err_feh           afe            err_afe       ch              err_ch         nh             err_nh         dnu             err_dnu       numax         err_numax      mass          err_mass         age                       err_age
20120615-kepler05B56094_keda2-07-05       2308429      4894.3413086     84.3132248        3.2700701      0.1341130      0.0475253      0.0798665        0.0235452      0.0412523      0.0175645      0.0865791      0.0755661      0.1024280     18.5512199      0.1232200    263.3173828      3.2649200      1.3047819      0.1169165        5.4867100000000004       1.9455700000000000  

 20140602-KP190339N395439V01-01-089       2422073      4186.2910156    159.5238342        2.4263301      0.0889858      0.1711011      0.0607075        0.0385238      0.0315721      0.1479350      0.0653962      0.3687130      0.0823024      3.2468500      0.0116900     26.1483402      0.4504900      0.9544822      0.1176359       14.4022000000000010       3.4833200000000000  

 20140602-KP190339N395439V02-01-021       2422635      4781.4223633     88.8125458        2.9501300      0.0930591      0.0655533      0.0603145        0.0023890      0.0340926     -0.0508744      0.0665048      0.2240880      0.0802402      9.3812199      0.0116800    108.1590271      1.6094800      1.2761575      0.0988817        5.4684200000000001       1.6091400000000000  

20120615-kepler05B56094_keda2-02-05       2439378      4875.4028320    117.3116226        2.9925599      0.1355950     -0.2184742      0.0830296        0.1131010      0.0424774     -0.1961040      0.0899615     -0.2628860      0.1064320     11.2768402      0.0215200    126.9083786      0.6950800      1.0152476      0.0610746       10.3391000000000000       2.4481500000000000  

 20151012-KP192409N391242V01-08-223       2443903      4914.8881836    104.9190292        2.7241099      0.0774279     -0.5648247      0.0537649        0.2104540      0.0277236     -0.5364050      0.0517317     -0.7072730      0.0726087      6.9559102      0.0160100     66.5751495      0.5270600      1.0302726      0.0669447        8.4791200000000000       2.3011100000000000  

20120615-kepler05B56094_keda2-07-03       2444348      4502.9877930    104.5538101        2.4592800      0.0717933      0.2843175      0.0535856        0.0057682      0.0266232      0.1730680      0.0531699      0.5924770      0.0732525      3.2679601      0.0102500     30.5719891      0.4002000      1.7599077      0.1524880        2.3118400000000001       0.6249080000000000  

     20120615-kepler05B56094-07-176       2450318      5142.9853516    175.2121887        2.8617101      0.3435210     -0.4873879      0.1741400        0.1130110      0.0783876     -0.4095790      0.1847490     -0.4701830      0.1846040     11.5322599      0.0184700    135.0472717      0.8160800      1.3034827      0.0985921        3.9930500000000002       1.1699400000000000  

20120615-kepler05B56094_keda2-07-08       2451509      4970.4008789     64.4288025        2.9062901      0.0774279     -0.0196182      0.0537649       -0.0247918      0.0277236     -0.1841760      0.0517317      0.0774952      0.0726087      7.1299701      0.0159800     81.3022766      0.6823100      1.7914444      0.0959955        1.6306499999999999       0.3052770000000000  

 20140602-KP190339N395439V01-07-226       2558677      4494.7846680    153.8864136        2.6192601      0.1494000      0.1502829      0.0883018        0.0827960      0.0459020      0.1553920      0.0973846      0.3830650      0.1091830      5.9246802      0.0152100     59.5979500      0.5123100      1.1767905      0.1028658        9.3471899999999994       2.9249000000000001  

 20151012-KP192409N391242V01-05-203       2568912      4710.3598633     82.9961853        2.9453900      0.0803750     -0.1525107      0.0574677        0.2427110      0.0299020     -0.0442934      0.0605382     -0.0765011      0.0736093     11.2692404      0.0286700    129.2544556      0.6018000      0.9870085      0.0499170       12.5505000000000000       2.3842699999999999  

 20151012-KP192409N391242V02-05-082       2572522      4760.4389648     83.5821457        2.5277600      0.0814140     -0.4166469      0.0579493        0.0673715      0.0300521     -0.4370490      0.0611850     -0.3313810      0.0746454      3.4357600      0.0150500     28.8088207      0.4531100      1.2762223      0.1161906        4.3211100000000000       1.5750000000000000  

 20151012-KP192409N391242V02-08-203       2578198      4838.1411133     80.9226913        2.7988000      0.0717120     -0.0529574      0.0551133        0.0107699      0.0291485     -0.1564380      0.0537240      0.0515290      0.0768820      6.5436101      0.0151300     67.8581619      0.8168600      1.3689669      0.0964450        3.7804099999999998       0.8713570000000001  

 20151012-KP192409N391242V01-07-102       2579661      4972.7924805     82.5128403        3.0109799      0.0997646     -0.0421418      0.0610847       -0.0332353      0.0334002     -0.1942610      0.0673283      0.0177526      0.0841940     11.1485596      0.0177500    137.7707214      0.9443900      1.4718637      0.0762752        3.2229000000000001       0.5141480000000001  

 20151012-KP192409N391242V01-07-135       2584477      4685.3549805     92.8546600        3.0177801      0.0791492      0.1617106      0.0547798        0.0485112      0.0284001      0.1537070      0.0594347      0.3742850      0.0744210      9.7467499      0.0162200    112.0238190      0.6869400      1.1635607      0.0637398        7.4904099999999998       1.8180099999999999  

 20151018-KP193708N401249V01-01-230       2584478      4841.1914063    147.6419830        3.2010500      0.1785190      0.1253398      0.1024848        0.0198780      0.0525879      0.0249848      0.1141440      0.2701990      0.1205620     13.9189100      0.0150100    179.2601624      0.9553000      1.2563163      0.0829753        5.5781499999999999       1.4063500000000000  

 20151012-KP192409N391242V01-07-138       2584997      4659.1928711     93.0908051        3.2093999      0.0716180      0.3289440      0.0526167        0.0301509      0.0268963      0.3365850      0.0575333      0.5828570      0.0729656     14.4406099      0.0343100    187.5958252      1.4821800      1.1364615      0.0717977        9.3475699999999993       1.7595799999999999  

 20140602-KP190339N395439V01-07-229       2696628      4122.4614258    160.7363434        1.9917099      0.0854738      0.0445201      0.0595908        0.0674631      0.0306724      0.0452204      0.0635187      0.3066710      0.0793265      1.5634300      0.0133800     10.3507099      0.1840400      1.0942308      0.1598225       11.3589000000000000       4.2996499999999997  

 20140602-KP190339N395439V01-01-155       2831815      4646.3637695    105.5240860        2.5602901      0.1105890     -0.3895141      0.0623599        0.1764950      0.0353925     -0.3193260      0.0719244     -0.2500360      0.0871925      5.6124601      0.0170600     52.8677406      0.5188500      1.0556290      0.0798770       10.0222000000000000       2.9455200000000001  

 20140602-KP190339N395439V02-07-049       2834229      4407.1103516    176.5726318        2.7395501      0.1525070      0.2442268      0.0894881        0.1059980      0.0466725      0.3387770      0.0990549      0.4571610      0.1098020      4.8238502      0.0124100     44.8844414      0.4721200      1.0997218      0.1121104       10.9306000000000000       3.4615600000000000  

 20151012-KP192409N391242V01-05-237       2845734      5055.5502930     93.6338120        2.6068699      0.1204970     -0.0055681      0.0662928        0.0703063      0.0369845     -0.0409731      0.0750983      0.1434730      0.0891398      6.1108999      0.0161000     61.0997505      0.5688900      1.4977103      0.0992271        2.4967600000000001       0.5146500000000001  

 20151012-KP192409N391242V02-05-033       2848887      4466.6289063    111.4352417        2.6125901      0.0877667      0.2444745      0.0605178        0.0185340      0.0310228      0.1089810      0.0648368      0.4965600      0.0819703      4.5884099      0.0106200     44.5797310      0.6470700      1.3591384      0.1226288        5.4312600000000000       1.9678400000000000  

 20151012-KP192409N391242V01-05-136       2850466      4769.0771484    100.7509766        2.7071099      0.0937727     -0.3865644      0.0603964        0.0848018      0.0340189     -0.4058920      0.0665925     -0.3000930      0.0806610      4.5594001      0.0176400     41.9282684      0.4525400      1.2589526      0.1001423        4.6663100000000002       1.4438599999999999  

 20151012-KP192409N391242V02-05-136       2850480      4488.1503906    110.9344406        2.6841199      0.0800513      0.3716109      0.0573655        0.0254591      0.0299585      0.2694840      0.0604936      0.6007260      0.0743363      5.6152501      0.0102500     55.6775284      0.6444900      1.1886240      0.0940244        7.9255399999999998       2.5181100000000001  

 20151012-KP192409N391242V02-05-143       2850913      4543.7695313    103.6661301        2.5778301      0.0907815      0.3066149      0.0603928        0.0967802      0.0331463      0.3070570      0.0659820      0.5381280      0.0806602      5.2292099      0.0150500     49.7857399      0.5370300      1.1582898      0.0904569        8.8659999999999997       2.5552999999999999  

 20140602-KP190339N395439V02-01-126       2971380      4977.4609375    116.0170670        2.8358300      0.0650229     -0.8240791      0.0537230        0.2058200      0.0292724     -0.8043220      0.0571173     -0.9690500      0.0702630      7.8760600      0.0223700     77.0087814      0.6025800      0.9897767      0.0690846        9.0198699999999992       1.8732000000000000  

 20151012-KP192409N391242V01-05-232       2984382      5088.0541992     68.9116669        3.2794199      0.0722864     -0.1603124      0.0537068       -0.0133664      0.0266392     -0.2636780      0.0529665     -0.1952840      0.0733025     15.4597702      0.0251300    209.8536835      1.2874700      1.4765015      0.0667718        2.9385300000000001       0.4833150000000000  

 20151012-KP192409N391242V01-05-233       2984775      5014.7338867    102.9286957        3.0133901      0.1318380     -0.1455688      0.0727868        0.0049538      0.0385508     -0.2627970      0.0790476     -0.0713846      0.0933808      7.8488598      0.0199500     82.6379929      0.8453500      1.3254600      0.0949608        3.8542999999999998       1.0241499999999999  

 20151012-KP192409N391242V02-05-128       2988295      4927.7070313     77.0932388        3.2710900      0.0774279     -0.1094505      0.0537649        0.0171199      0.0277236     -0.1663280      0.0517317     -0.1658950      0.0726087     16.6968002      0.0519100    213.4795074      1.1066000      1.0917332      0.0561741        7.7813100000000004       1.5444100000000001  

 20151018-KP193708N401249V01-02-216       2995753      4428.0146484    138.4840698        2.6085501      0.1029980     -0.1139712      0.0614562        0.0802359      0.0330663     -0.1347530      0.0677254     -0.0742553      0.0861008      5.1157298      0.0159100     48.2298088      0.6625300      1.0732565      0.1079295       11.3489000000000000       3.9546600000000001  
